Unique_ID,X,Y,composite1,Riverdis_value_remap,Road_value_remap,Railway_value_remap,Space_value_remap,Riverquality_value_remap,SUM_public,SUM_educat,SUM_Changi,SUM_reside,SUM_social,All_Ages_2,Aged_0_15,Aged_16_29,Aged_30_44,Aged_45_64,Aged_65__2,Working_ag,Age_Struct,Persons_pe,All_househ,Couple_wit,Couple_w_1,House_Pric,House_Sale,Employment,Unemployme,Public_Tra,Transport,Transpor_1,Transpor_2,Household,Househol_1
146,538387,180278,0.69,0.94,0.02,0,0,0,0,0,47.81280041,1442.923981,0,1920,316,531,708,266,99,1505,1483,144,802,94,203,389250,30,69.2,7.5,4,0,100,0,63812,48293
147,538573,180278,0.69,1,0.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,539504,180278,0.23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,539690,180278,0.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,538108,180332,0.54,0.87,0.06,0,0,0,96.21849823,0,0,1050.043394,0,1539,187,554,601,158,39,1313,1190,44,647,70,187,491500,30,79.5,3.6,4.6,0,39.7,60.3,93793,70976
151,538294,180332,0.54,1,0,0,0,0,0,0,0,904.1310883,0,1539,187,554,601,158,39,1313,1190,44,647,70,187,491500,30,79.5,3.6,4.6,0,39.7,60.3,93793,70976
152,538480,180332,0.69,0.9,0.13,0,0.16,0,148.5245991,0,1289.358002,897.7389889,0,1133,213,339,470,98,13,907,887,380,565,56,139,452500,52,76.2,5.3,4,0,99.8,0.2,74001,56001
153,538666,180332,0.31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,539597,180332,0.15,1,0,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,539783,180332,0.15,1,0,0,0.87,0,0,0,0,0,0,1576,232,555,508,183,98,1246,1055,42,618,41,155,347000,29,66.8,7.3,3.7,0,66.5,21.6,44751,35669
156,538201,180386,0.54,0.8,0.03,0,0,0,0,0,0,3912.701889,0,1539,187,554,601,158,39,1313,1190,44,647,70,187,491500,30,79.5,3.6,4.6,0,39.7,60.3,93793,70976
157,538387,180386,0.69,0.92,0.26,0,0,0,305.3350067,0,308.446991,543.264599,0,1920,316,531,708,266,99,1505,1483,144,802,94,203,389250,30,69.2,7.5,4,0,100,0,63812,48293
158,538573,180386,0.77,1,0.01,0,0.58,0,0,0,0,1061.630295,0,1133,213,339,470,98,13,907,887,380,565,56,139,452500,52,76.2,5.3,4,0,99.8,0.2,74001,56001
159,538759,180386,0.31,1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,539504,180386,0.23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,539690,180386,0.15,1,0,0.02,0.95,0,0,0,0,0,0,1576,232,555,508,183,98,1246,1055,42,618,41,155,347000,29,66.8,7.3,3.7,0,66.5,21.6,44751,35669
162,539876,180386,0.62,0.77,0,0,0.01,0,562.3419113,0,0,0,0,1576,232,555,508,183,98,1246,1055,42,618,41,155,347000,29,66.8,7.3,3.7,0,66.5,21.6,44751,35669
163,540248,180386,0.62,0.83,0.05,0,0.07,0,953.7979889,0,0,113.038002,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
164,540434,180386,0.54,0.77,0.12,0,0,0,1679.32861,0,0,0,0,1119,88,458,498,69,6,1025,963,73,545,29,176,330000,56,77.1,4.7,2.7,0,69.5,0,60164,47945
165,538108,180440,0.54,0.4,0.07,0,0,0,1323.969971,0,0,0,0,1539,187,554,601,158,39,1313,1190,44,647,70,187,491500,30,79.5,3.6,4.6,0,39.7,60.3,93793,70976
166,538294,180440,0.54,1,0,0,0,0,0,0,0,243.8853035,0,1539,187,554,601,158,39,1313,1190,44,647,70,187,491500,30,79.5,3.6,4.6,0,39.7,60.3,93793,70976
167,538480,180440,0.77,0.53,0.03,0,0,0,212.5383005,0,0,3188.437035,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
168,538666,180440,0.31,1,0.1,0,0.96,0,0,0,0,45.19639969,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
169,538852,180440,0.31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,539410,180440,0.23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,539597,180440,0.38,1,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,539783,180440,0.38,0.94,0,0,0.18,0,0,0,0,0,0,1576,232,555,508,183,98,1246,1055,42,618,41,155,347000,29,66.8,7.3,3.7,0,66.5,21.6,44751,35669
173,539969,180440,0.62,0.27,0.06,0.06,0,0,133.4710007,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
174,540155,180440,0.46,0.91,0.02,0,0.18,0,1917.189941,0,0,39.10300064,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
175,540341,180440,0.46,1,0.03,0,0.56,0,594.1246079,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
176,540527,180440,0.54,0.97,0.02,0,0.4,0,755.5943127,0,0,0,0,1119,88,458,498,69,6,1025,963,73,545,29,176,330000,56,77.1,4.7,2.7,0,69.5,0,60164,47945
177,540713,180440,0.54,0.93,0.02,0,0.26,0,1532.902588,0,0,0,0,1872,502,409,436,346,179,1191,1188,25,755,113,100,236000,16,52.7,12.4,3.6,0,100,0,29658,23678
178,536526,180493,0.62,1,0,0,0.97,0,0,0,0,0,0,1681,168,506,638,288,81,1432,1417,136,782,98,241,420000,41,80.1,4.7,2,100,0,0,73795,55789
179,536712,180493,0.62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,538201,180493,0.54,0.74,0.08,0,0.01,0,104.0049973,0,0,2030.877968,0,1539,187,554,601,158,39,1313,1190,44,647,70,187,491500,30,79.5,3.6,4.6,0,39.7,60.3,93793,70976
181,538387,180493,0.77,0.83,0.15,0,0.01,0,701.5240707,0,0,528.7659912,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
182,538573,180493,0.77,0.7,0.02,0,0,0,435.1839905,0,0,2883.842896,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
183,538759,180493,0.31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,538945,180493,0.46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,539317,180493,0.23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,539504,180493,0.23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,539690,180493,0.38,0.93,0,0.03,0.24,0,547.5939941,0,0,0,0,1576,232,555,508,183,98,1246,1055,42,618,41,155,347000,29,66.8,7.3,3.7,0,66.5,21.6,44751,35669
188,539876,180493,0.38,0.44,0,0.06,0.3,0,0,0,0,0,0,1576,232,555,508,183,98,1246,1055,42,618,41,155,347000,29,66.8,7.3,3.7,0,66.5,21.6,44751,35669
189,540062,180493,0.62,0.91,0.09,0,0.12,0,359.0056992,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
190,540248,180493,0.46,1,0,0,1,0,0,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
191,540434,180493,0.46,1,0,0,0.99,0,0,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
192,540620,180493,0.54,1,0.01,0,0.88,0,232.1441002,0,0,0,0,1872,502,409,436,346,179,1191,1188,25,755,113,100,236000,16,52.7,12.4,3.6,0,100,0,29658,23678
193,536433,180547,0.38,1,0,0,0.99,0,40.83430099,0,0,0,0,1681,168,506,638,288,81,1432,1417,136,782,98,241,420000,41,80.1,4.7,2,100,0,0,73795,55789
194,536619,180547,0.62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,536805,180547,0.62,1,0.64,0,0.48,0,0.723818004,0,0,689.1646237,0,1489,238,292,458,354,147,1104,1164,153,713,99,197,607500,22,69.7,5.3,4.5,0,47.1,52.9,75224,56927
196,537735,180547,0.69,0.56,0.07,0.01,0,0,374.1870117,0,0,0,0,1597,163,432,682,256,64,1370,1435,37,898,107,288,695000,51,79.1,2.4,4.9,0,19.9,80.1,105268,79658
197,537921,180547,0.69,0.36,0.08,0.25,0,0,683.96698,0,0,0,0,1734,477,415,448,248,146,1111,1150,121,611,116,85,261250,14,48.7,11.5,4.1,0,90.1,9.9,35137,26570
198,538108,180547,0.54,0.2,0.2,0.02,0,0,0,0,0,0,0,2260,522,760,646,239,93,1645,1665,113,851,156,151,310000,18,56,12.6,5,0,2.7,97.3,40543,30676
199,538294,180547,0.69,0.76,0.08,0,0.21,0,0,0,0,0,0,2260,522,760,646,239,93,1645,1665,113,851,156,151,310000,18,56,12.6,5,0,2.7,97.3,40543,30676
200,538480,180547,0.77,0.22,0.04,0,0,0,68.32679749,0,0,3244.485146,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
201,538666,180547,0.77,0.94,0.1,0,0.28,0,3921.163247,0,0,0,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
202,538852,180547,0.31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,539038,180547,0.46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,539224,180547,0.46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,539410,180547,0.23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,539597,180547,0.38,1,0,0.02,0.48,0,144.378006,0,0,0,0,1576,232,555,508,183,98,1246,1055,42,618,41,155,347000,29,66.8,7.3,3.7,0,66.5,21.6,44751,35669
207,539783,180547,0.38,0.97,0.02,0.06,0.4,0,426.0700073,0,0,0,0,1576,232,555,508,183,98,1246,1055,42,618,41,155,347000,29,66.8,7.3,3.7,0,66.5,21.6,44751,35669
208,539969,180547,0.62,0.34,0.11,0,0.09,0,0.617072999,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
209,540155,180547,0.46,1,0,0,0.98,0,0,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
210,540341,180547,0.46,1,0,0,1,0,0,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
211,540527,180547,0.54,1,0,0,1,0,0,0,0,0,0,1119,88,458,498,69,6,1025,963,73,545,29,176,330000,56,77.1,4.7,2.7,0,69.5,0,60164,47945
212,540713,180547,0.38,1,0,0,1,0,0,0,0,0,0,1872,502,409,436,346,179,1191,1188,25,755,113,100,236000,16,52.7,12.4,3.6,0,100,0,29658,23678
213,536339,180601,0.54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,536526,180601,0.62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,536712,180601,0.62,1,0.84,0,0.79,0,0,0,0,1111.416843,0,1489,238,292,458,354,147,1104,1164,153,713,99,197,607500,22,69.7,5.3,4.5,0,47.1,52.9,75224,56927
216,536898,180601,0.77,0.5,0.74,0,0,0,933.9890137,0,0,890.5639954,0,1679,368,438,490,297,86,1225,1190,179,647,107,93,400000,19,53.6,12.7,6.2,0,0,100,38034,28770
217,537642,180601,0.77,0.31,0.11,0.09,0,0,918.2261903,0,0,0,0,1734,477,415,448,248,146,1111,1150,121,611,116,85,261250,14,48.7,11.5,4.1,0,90.1,9.9,35137,26570
218,537828,180601,0.69,0.21,0.09,0.26,0,0,1941.300049,0,0,0,0,1734,477,415,448,248,146,1111,1150,121,611,116,85,261250,14,48.7,11.5,4.1,0,90.1,9.9,35137,26570
219,538015,180601,0.69,0.15,0.12,0.32,0,0,0,0,0,0,0,2260,522,760,646,239,93,1645,1665,113,851,156,151,310000,18,56,12.6,5,0,2.7,97.3,40543,30676
220,538201,180601,0.69,0.27,0.18,0.09,0,0,549.9500122,0,0,0,0,2260,522,760,646,239,93,1645,1665,113,851,156,151,310000,18,56,12.6,5,0,2.7,97.3,40543,30676
221,538387,180601,0.77,0.34,0.34,0.07,0,0,832.1430054,0,0,0,0,2260,522,760,646,239,93,1645,1665,113,851,156,151,310000,18,56,12.6,5,0,2.7,97.3,40543,30676
222,538573,180601,0.77,0.34,0.22,0,0,0,855.1403444,0,468.618988,208.6802461,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
223,538759,180601,0.69,1,0,0,0.53,0,402.7709961,0,0,18.69510078,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
224,538945,180601,0.46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,539131,180601,0.46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,539317,180601,0.54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,539504,180601,0.54,1,0,0,0.89,0,0,0,0,0,0,1199,176,484,432,96,11,1012,959,38,564,56,142,415000,27,73,6,3.1,0,100,0,72722,55034
228,539690,180601,0.38,0.55,0.02,0.05,0.26,0,3808.590088,0,0,0,0,1576,232,555,508,183,98,1246,1055,42,618,41,155,347000,29,66.8,7.3,3.7,0,66.5,21.6,44751,35669
229,539876,180601,0.69,0.62,0.04,0,0.28,0,0,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
230,540062,180601,0.69,0.86,0,0,0.12,0,2361.679932,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
231,540248,180601,0.46,1,0,0,1,0,0,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
232,540434,180601,0.46,1,0,0,1,0,0,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
233,540620,180601,0.38,1,0,0,1,0,1402.030029,0,0,0,0,1872,502,409,436,346,179,1191,1188,25,755,113,100,236000,16,52.7,12.4,3.6,0,100,0,29658,23678
234,536060,180654,0.46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,536246,180654,0.54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,536433,180654,0.54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,536619,180654,0.62,0.99,0.1,0,0.57,0,0,0,0,1924.257389,0,1489,238,292,458,354,147,1104,1164,153,713,99,197,607500,22,69.7,5.3,4.5,0,47.1,52.9,75224,56927
238,536805,180654,0.77,0.87,0.2,0,0.09,0,223.1003711,0,0,2043.994477,0,1489,238,292,458,354,147,1104,1164,153,713,99,197,607500,22,69.7,5.3,4.5,0,47.1,52.9,75224,56927
239,536991,180654,0.77,0.16,0.73,0,0,0,680.1530151,0,0,1107.475616,0,1679,368,438,490,297,86,1225,1190,179,647,107,93,400000,19,53.6,12.7,6.2,0,0,100,38034,28770
240,537363,180654,0.77,0.26,0.61,0.08,0.02,0,2471.417,0,0,0,0,1734,477,415,448,248,146,1111,1150,121,611,116,85,261250,14,48.7,11.5,4.1,0,90.1,9.9,35137,26570
241,537549,180654,0.77,0.18,0.19,0.04,0.14,0,768.0557833,0,0,0,0,1734,477,415,448,248,146,1111,1150,121,611,116,85,261250,14,48.7,11.5,4.1,0,90.1,9.9,35137,26570
242,537735,180654,0.77,0.13,0.01,0.13,0,0,1846.853953,0,0,0,0,1734,477,415,448,248,146,1111,1150,121,611,116,85,261250,14,48.7,11.5,4.1,0,90.1,9.9,35137,26570
243,537921,180654,0.69,0.07,0.01,0.12,0,0,705.2679749,0,0,415.4090118,0,1734,477,415,448,248,146,1111,1150,121,611,116,85,261250,14,48.7,11.5,4.1,0,90.1,9.9,35137,26570
244,538108,180654,0.69,0.05,0,0.2,0,0,576.6129761,0,0,1588.829956,0,2260,522,760,646,239,93,1645,1665,113,851,156,151,310000,18,56,12.6,5,0,2.7,97.3,40543,30676
245,538294,180654,0.69,0.18,0.16,0.07,0,0,103.3050003,0,0,676.1879883,0,2260,522,760,646,239,93,1645,1665,113,851,156,151,310000,18,56,12.6,5,0,2.7,97.3,40543,30676
246,538480,180654,0.77,0.18,0.31,0.06,0,0,156.9497986,0,0,0,0,2260,522,760,646,239,93,1645,1665,113,851,156,151,310000,18,56,12.6,5,0,2.7,97.3,40543,30676
247,538666,180654,0.69,0.84,0,0,0,0,1289.234985,0,0,0,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
248,538852,180654,0.69,0.95,0.01,0,0.34,0,0,0,0,1972.985794,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
249,539038,180654,0.46,1,0,0,0.95,0,0,0,0,0,0,1199,176,484,432,96,11,1012,959,38,564,56,142,415000,27,73,6,3.1,0,100,0,72722,55034
250,539224,180654,0.54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,539410,180654,0.54,1,0,0,0.54,0,1140.354432,0,339.4129944,0,0,1199,176,484,432,96,11,1012,959,38,564,56,142,415000,27,73,6,3.1,0,100,0,72722,55034
252,539597,180654,0.38,0.96,0,0,0.33,0,2073.800049,0,0,0,0,1576,232,555,508,183,98,1246,1055,42,618,41,155,347000,29,66.8,7.3,3.7,0,66.5,21.6,44751,35669
253,539783,180654,0.38,0.77,0.04,0.08,0.35,0,0,0,0,0,0,1576,232,555,508,183,98,1246,1055,42,618,41,155,347000,29,66.8,7.3,3.7,0,66.5,21.6,44751,35669
254,539969,180654,0.69,0.3,0.06,0,0,0,1156.47998,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
255,540155,180654,0.69,1,0,0,0.88,0,142.9279938,0,0,0,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
256,540341,180654,0.46,1,0.02,0,0.66,0,920.2689819,0,0,913.6930237,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
257,540527,180654,0.38,0.99,0.02,0,0.61,0,2078.019959,0,0,0,0,1119,88,458,498,69,6,1025,963,73,545,29,176,330000,56,77.1,4.7,2.7,0,69.5,0,60164,47945
258,540713,180654,0.38,0.94,0.03,0,0.61,0,4109.216034,0,0,0,0,1872,502,409,436,346,179,1191,1188,25,755,113,100,236000,16,52.7,12.4,3.6,0,100,0,29658,23678
259,535967,180708,0.46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,536153,180708,0.46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,536339,180708,0.54,1,0,0,0.95,0.09,0,0,0,145.1069946,0,2438,320,811,1001,266,40,2078,1851,143,1046,102,307,493000,76,80.7,4.9,5.2,0,31,66.3,81823,61920
262,536526,180708,0.54,0.98,0.03,0,0.45,0,94.55519867,0,0,1104.071516,0,2438,320,811,1001,266,40,2078,1851,143,1046,102,307,493000,76,80.7,4.9,5.2,0,31,66.3,81823,61920
263,536712,180708,0.62,0.87,1,0,0.15,0,302.3947945,0,0,2544.01001,0,1489,238,292,458,354,147,1104,1164,153,713,99,197,607500,22,69.7,5.3,4.5,0,47.1,52.9,75224,56927
264,536898,180708,0.77,0.56,0.02,0,0.44,0,1917.119802,0,0,500.9145815,0,1679,368,438,490,297,86,1225,1190,179,647,107,93,400000,19,53.6,12.7,6.2,0,0,100,38034,28770
265,537084,180708,0.77,0.07,0.53,0.21,0,0,53.8526001,0,0,2228.237101,0,1679,368,438,490,297,86,1225,1190,179,647,107,93,400000,19,53.6,12.7,6.2,0,0,100,38034,28770
266,537270,180708,0.77,0.19,1,0.11,0.06,0,1557.375,0,0,0,0,1734,477,415,448,248,146,1111,1150,121,611,116,85,261250,14,48.7,11.5,4.1,0,90.1,9.9,35137,26570
267,537456,180708,0.77,0.1,0.17,0.02,0.14,0,1622.169006,0,0,213.9047089,0,1734,477,415,448,248,146,1111,1150,121,611,116,85,261250,14,48.7,11.5,4.1,0,90.1,9.9,35137,26570
268,537642,180708,0.77,0.04,0.08,0,0.12,0,2771.656964,0,0,0,0,1734,477,415,448,248,146,1111,1150,121,611,116,85,261250,14,48.7,11.5,4.1,0,90.1,9.9,35137,26570
269,537828,180708,0.69,0,0.08,0.02,0,0,839.421011,0,0,1444.455002,0,1734,477,415,448,248,146,1111,1150,121,611,116,85,261250,14,48.7,11.5,4.1,0,90.1,9.9,35137,26570
270,538015,180708,0.69,0,0.01,0.13,0,0,243.6470032,0,0,516.5080237,0,2260,522,760,646,239,93,1645,1665,113,851,156,151,310000,18,56,12.6,5,0,2.7,97.3,40543,30676
271,538201,180708,0.69,0.03,0.06,0,0,0,2895.742248,0,0,1607.834377,0,2260,522,760,646,239,93,1645,1665,113,851,156,151,310000,18,56,12.6,5,0,2.7,97.3,40543,30676
272,538387,180708,0.77,0.16,0.14,0.06,0,0,226.6039982,0,0,0,0,2260,522,760,646,239,93,1645,1665,113,851,156,151,310000,18,56,12.6,5,0,2.7,97.3,40543,30676
273,538573,180708,0.77,0.24,0.22,0.07,0,0,41.54101038,0,0,0,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
274,538759,180708,0.69,0.58,0.03,0,0,0,0,0,0,2025.856995,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
275,538945,180708,0.69,0.85,0.02,0,0.12,0,0,0,0,2259.413986,0,1374,142,597,499,124,12,1220,967,170,631,48,156,360000,61,75.8,5.3,3.9,0,86.5,13.5,80188,60683
276,539131,180708,0.46,1,0,0,0.98,0,0,0,0,0,0,1199,176,484,432,96,11,1012,959,38,564,56,142,415000,27,73,6,3.1,0,100,0,72722,55034
277,539317,180708,0.54,1,0,0,0.48,0,0,0,2425.875092,0,0,1199,176,484,432,96,11,1012,959,38,564,56,142,415000,27,73,6,3.1,0,100,0,72722,55034
278,539504,180708,0.54,0.95,0.02,0,0.3,0,1171.717432,0,891.5109863,0,0,1199,176,484,432,96,11,1012,959,38,564,56,142,415000,27,73,6,3.1,0,100,0,72722,55034
279,539690,180708,0.38,0.57,0,0.09,0.31,0,2198.189941,0,0,0,0,1576,232,555,508,183,98,1246,1055,42,618,41,155,347000,29,66.8,7.3,3.7,0,66.5,21.6,44751,35669
280,539876,180708,0.69,0.31,0.17,0,0.1,0,0,0,0,238.5370026,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
281,540062,180708,0.69,0.83,0.1,0,0.08,0,686.0419922,0,11.06200027,1.958140016,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
282,540248,180708,0.46,0.93,0.03,0,0.29,0,1866.299072,0,0,786.3270264,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
283,540434,180708,0.38,0.75,0.05,0,0.09,0,2262.554993,0,0,1533.601974,0,1305,97,502,597,101,8,1200,1008,97,579,42,159,407100,40,79.2,3.5,2,100,0,0,64461,51368
284,540620,180708,0.38,0.77,0.03,0,0.29,0,0,0,0,21.11230087,0,1872,502,409,436,346,179,1191,1188,25,755,113,100,236000,16,52.7,12.4,3.6,0,100,0,29658,23678
285,536060,180762,0.77,1,0,0,0.98,0,0,0,0,187.7581997,0,1360,229,351,524,205,51,1080,1014,132,593,70,171,370000,33,74.5,6.8,5.9,0,0,100,73297,55469
286,536246,180762,0.54,1,0.02,0,0.76,0.18,315.1740112,0,0,715.1300049,0,2438,320,811,1001,266,40,2078,1851,143,1046,102,307,493000,76,80.7,4.9,5.2,0,31,66.3,81823,61920
287,536433,180762,0.54,0.94,0.03,0,0.25,0.18,0,0,0,2642.21417,0,2438,320,811,1001,266,40,2078,1851,143,1046,102,307,493000,76,80.7,4.9,5.2,0,31,66.3,81823,61920
288,536619,180762,0.69,0.53,0.95,0,0.68,0,265.7430115,0,0,385.8305733,0,1489,238,292,458,354,147,1104,1164,153,713,99,197,607500,22,69.7,5.3,4.5,0,47.1,52.9,75224,56927
289,536805,180762,0.69,0.82,0.04,0,0.04,0,937.8843753,0,0,2161.339996,0,1679,368,438,490,297,86,1225,1190,179,647,107,93,400000,19,53.6,12.7,6.2,0,0,100,38034,28770
290,536991,180762,0.77,0.16,0.06,0.17,0.01,0,1656.147074,0,0,1553.809004,0,1679,368,438,490,297,86,1225,1190,179,647,107,93,400000,19,53.6,12.7,6.2,0,0,100,38034,28770
291,537177,180762,0.69,0.07,0.71,0.17,0.15,0,12.10999966,0,0,0,0,1679,368,438,490,297,86,1225,1190,179,647,107,93,400000,19,53.6,12.7,6.2,0,0,100,38034,28770
